,ID,Status,Latitude,Longitude,Max_Speed,Min_Pressure,Low_Rad_NE,Low_Rad_SE,Low_Rad_SW,Low_Rad_NW,Med_Rad_NE,Med_Rad_SE,Med_Rad_SW,Med_Rad_NW,High_Rad_NE,High_Rad_SE,High_Rad_SW,High_Rad_NW,Time
168,AL081970, TS,39.0,-69.0,50.0,997.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-18 06:00:00
169,AL081970, TS,40.0,-65.5,55.0,992.0,,,,,,,,,0.0,0.0,0.0,0.0,1970-08-18 12:00:00
170,AL081970, TS,42.5,-58.5,60.0,992.0,,,,,,,,,0.0,0.0,0.0,0.0,1970-08-18 18:00:00
171,AL081970, EX,44.0,-56.0,55.0,,,,,,,,,,0.0,0.0,0.0,0.0,1970-08-19 00:00:00
172,AL091970, TD,11.0,-41.0,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-17 12:00:00
173,AL091970, TD,11.3,-42.7,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-17 18:00:00
174,AL091970, TD,11.5,-44.3,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-18 00:00:00
175,AL091970, TD,11.8,-45.9,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-18 06:00:00
176,AL091970, TD,12.0,-47.5,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-18 12:00:00
177,AL091970, TD,12.4,-49.1,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-18 18:00:00
178,AL091970, TS,12.8,-50.7,35.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-19 00:00:00
179,AL091970, TS,13.1,-52.2,40.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-19 06:00:00
180,AL091970, TS,13.3,-53.6,50.0,1000.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-19 12:00:00
181,AL091970, TS,13.6,-55.0,55.0,1005.0,,,,,,,,,0.0,0.0,0.0,0.0,1970-08-19 18:00:00
182,AL091970, TS,13.7,-56.5,45.0,1003.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-20 00:00:00
183,AL091970, TS,13.8,-58.0,55.0,996.0,,,,,,,,,0.0,0.0,0.0,0.0,1970-08-20 06:00:00
184,AL091970, TS,13.9,-59.5,60.0,998.0,,,,,,,,,0.0,0.0,0.0,0.0,1970-08-20 12:00:00
185,AL091970, TS,14.5,-60.5,60.0,1002.0,,,,,,,,,0.0,0.0,0.0,0.0,1970-08-20 18:00:00
186,AL091970, TS,14.6,-62.0,55.0,,,,,,,,,,0.0,0.0,0.0,0.0,1970-08-21 00:00:00
187,AL091970, TS,14.8,-63.5,50.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-21 06:00:00
188,AL091970, TS,15.0,-64.8,45.0,1006.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-21 12:00:00
189,AL091970, TS,15.2,-66.0,45.0,1005.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-21 18:00:00
190,AL091970, TS,15.4,-67.2,40.0,1007.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-22 00:00:00
191,AL091970, TS,15.6,-68.4,40.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-22 06:00:00
192,AL091970, TS,15.8,-69.6,35.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-22 12:00:00
193,AL091970, TD,15.9,-70.8,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-22 18:00:00
194,AL091970, TD,16.0,-72.0,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-23 00:00:00
195,AL091970, TD,16.1,-73.2,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-23 06:00:00
196,AL091970, TD,16.2,-74.4,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-23 12:00:00
197,AL101970, TD,18.5,-44.0,20.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-03 12:00:00
198,AL101970, TD,19.1,-44.2,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-03 18:00:00
199,AL101970, TD,19.8,-44.5,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-04 00:00:00
200,AL101970, TD,20.4,-44.8,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-04 06:00:00
201,AL101970, TD,21.0,-45.0,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-04 12:00:00
202,AL101970, TD,21.4,-44.7,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-04 18:00:00
203,AL101970, TD,21.7,-44.5,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-05 00:00:00
204,AL101970, TD,22.1,-44.2,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-05 06:00:00
205,AL101970, TD,22.5,-44.0,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-05 12:00:00
206,AL101970, TD,23.0,-43.5,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-05 18:00:00
207,AL101970, TD,23.5,-44.0,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-06 00:00:00
208,AL101970, TD,23.2,-45.0,20.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-06 06:00:00
209,AL101970, TD,23.0,-46.0,20.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-06 12:00:00
210,AL101970, TD,22.7,-46.2,20.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-06 18:00:00
211,AL101970, TD,22.5,-46.5,20.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-07 00:00:00
212,AL101970, TD,22.2,-46.7,20.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-07 06:00:00
213,AL101970, TD,22.0,-47.0,20.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-07 12:00:00
214,AL101970, TD,21.8,-47.5,20.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-07 18:00:00
215,AL101970, TD,21.5,-48.0,20.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-08 00:00:00
216,AL101970, TD,21.2,-48.5,20.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-08 06:00:00
217,AL101970, TD,21.0,-49.0,20.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-08 12:00:00
218,AL101970, TD,20.7,-50.1,20.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-08 18:00:00
219,AL101970, TD,20.3,-51.2,20.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-09 00:00:00
220,AL101970, TD,19.9,-52.3,20.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-09 06:00:00
221,AL111970, TD,15.0,-19.0,20.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-05 12:00:00
222,AL111970, TD,15.2,-20.5,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-05 18:00:00
223,AL111970, TD,15.5,-22.0,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-06 00:00:00
224,AL111970, TD,15.7,-23.5,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-06 06:00:00
225,AL111970, TD,16.0,-25.0,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-06 12:00:00
226,AL111970, TD,16.2,-26.0,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-06 18:00:00
227,AL111970, TD,16.5,-27.0,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-07 00:00:00
228,AL111970, TD,16.7,-28.0,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-07 06:00:00
229,AL111970, TD,17.0,-29.0,20.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-07 12:00:00
230,AL111970, TD,17.5,-30.0,20.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-07 18:00:00
231,AL121970, TD,15.3,-83.5,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-08 12:00:00
232,AL121970, TD,16.0,-83.8,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-08 18:00:00
233,AL121970, TD,16.6,-84.2,20.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-09 00:00:00
234,AL121970, TD,17.2,-84.6,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-09 06:00:00
235,AL121970, TD,17.7,-85.0,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-09 12:00:00
236,AL121970, TD,18.6,-85.7,30.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-09 18:00:00
237,AL121970, TD,19.4,-86.3,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-10 00:00:00
238,AL121970, TD,20.0,-86.8,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-10 06:00:00
239,AL121970, TD,20.8,-87.6,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-10 12:00:00
240,AL121970, TS,22.0,-89.0,50.0,997.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-10 18:00:00
241,AL121970, HU,23.0,-90.8,65.0,993.0,,,,,,,,,,,,,1970-09-11 00:00:00
242,AL121970, HU,23.6,-92.6,70.0,,,,,,,,,,,,,,1970-09-11 06:00:00
243,AL121970, HU,23.9,-94.2,75.0,,,,,,,,,,,,,,1970-09-11 12:00:00
244,AL121970, HU,24.0,-95.5,80.0,984.0,,,,,,,,,,,,,1970-09-11 18:00:00
245,AL121970, HU,23.9,-96.5,85.0,973.0,,,,,,,,,,,,,1970-09-12 00:00:00
246,AL121970, HU,23.8,-97.4,105.0,967.0,,,,,,,,,,,,,1970-09-12 06:00:00
247,AL121970, HU,23.9,-97.9,110.0,967.0,,,,,,,,,,,,,1970-09-12 12:00:00
248,AL121970, HU,24.0,-98.5,65.0,,,,,,,,,,,,,,1970-09-12 18:00:00
249,AL121970, TS,23.9,-99.6,40.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-13 00:00:00
250,AL121970, TS,24.2,-100.5,40.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-13 06:00:00
251,AL131970, TD,25.5,-77.5,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-12 00:00:00
252,AL131970, TD,25.4,-77.8,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-12 06:00:00
253,AL131970, TD,25.4,-78.0,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-12 12:00:00
254,AL131970, TD,25.3,-78.3,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-12 18:00:00
255,AL131970, TD,25.3,-78.5,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-13 00:00:00
256,AL131970, TD,25.2,-79.1,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-13 06:00:00
257,AL131970, TD,25.0,-80.0,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-13 12:00:00
258,AL131970, TD,24.9,-81.0,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-13 18:00:00
259,AL131970, TD,24.8,-82.0,30.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-14 00:00:00
260,AL131970, TD,24.9,-83.0,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-14 06:00:00
261,AL131970, TD,25.3,-84.0,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-14 12:00:00
262,AL131970, TD,25.8,-85.2,30.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-14 18:00:00
263,AL131970, TS,26.5,-86.5,45.0,1006.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-15 00:00:00
264,AL131970, TS,27.2,-88.4,50.0,1006.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-15 06:00:00
265,AL131970, TS,28.0,-90.2,50.0,1003.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-15 12:00:00
266,AL131970, TS,28.8,-92.2,55.0,998.0,,,,,,,,,0.0,0.0,0.0,0.0,1970-09-15 18:00:00
267,AL131970, TS,29.4,-94.1,60.0,997.0,,,,,,,,,0.0,0.0,0.0,0.0,1970-09-16 00:00:00
268,AL131970, TS,29.9,-95.5,40.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-16 06:00:00
269,AL131970, TD,30.6,-96.5,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-16 12:00:00
270,AL131970, TD,31.4,-97.1,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-16 18:00:00
271,AL131970, TD,32.2,-97.5,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-17 00:00:00
272,AL131970, TD,33.0,-97.6,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-17 06:00:00
273,AL131970, TD,33.8,-97.2,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-17 12:00:00
274,AL141970, TD,15.5,-21.0,20.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-22 12:00:00
275,AL141970, TD,16.0,-21.3,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-22 18:00:00
276,AL141970, TD,16.5,-21.7,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-23 00:00:00
277,AL141970, TD,17.0,-22.1,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-23 06:00:00
278,AL141970, TD,17.5,-22.5,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-23 12:00:00
279,AL141970, TD,18.3,-23.3,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-23 18:00:00
280,AL141970, TD,19.2,-24.2,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-24 00:00:00
281,AL141970, TD,20.1,-25.1,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-24 06:00:00
282,AL141970, TD,21.0,-26.0,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-24 12:00:00
283,AL141970, TD,21.7,-27.0,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-24 18:00:00
284,AL141970, TD,22.5,-28.0,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-25 00:00:00
285,AL141970, TD,23.2,-29.0,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-25 06:00:00
286,AL141970, TD,24.0,-30.0,20.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-25 12:00:00
287,AL141970, TD,24.8,-31.0,20.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-25 18:00:00
288,AL151970, TD,9.0,-15.0,20.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-23 12:00:00
289,AL151970, TD,9.0,-16.5,20.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-23 18:00:00
290,AL151970, TD,9.0,-18.0,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-24 00:00:00
291,AL151970, TD,9.0,-19.5,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-24 06:00:00
292,AL151970, TD,9.0,-21.0,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-24 12:00:00
293,AL151970, TD,9.2,-22.8,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-24 18:00:00
294,AL151970, TD,9.5,-24.5,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-25 00:00:00
295,AL151970, TD,9.8,-26.2,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-25 06:00:00
296,AL151970, TD,10.0,-28.0,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-25 12:00:00
297,AL151970, TD,10.2,-29.5,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-25 18:00:00
298,AL151970, TD,10.5,-31.0,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-26 00:00:00
299,AL151970, TD,10.8,-32.5,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-26 06:00:00
300,AL151970, TD,11.0,-34.0,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-26 12:00:00
301,AL151970, TD,11.0,-35.8,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-26 18:00:00
302,AL151970, TD,11.0,-37.5,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-27 00:00:00
303,AL151970, TD,11.0,-39.2,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-27 06:00:00
304,AL151970, TD,11.0,-41.0,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-27 12:00:00
305,AL151970, TD,11.1,-42.8,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-27 18:00:00
306,AL151970, TD,11.2,-44.7,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-28 00:00:00
307,AL151970, TD,11.3,-46.6,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-28 06:00:00
308,AL151970, TD,11.5,-48.5,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-28 12:00:00
309,AL151970, TD,11.8,-50.1,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-28 18:00:00
310,AL151970, TD,12.2,-51.7,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-29 00:00:00
311,AL151970, TD,12.6,-53.4,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-29 06:00:00
312,AL151970, TD,13.0,-55.0,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-29 12:00:00
313,AL151970, TD,13.1,-55.8,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-29 18:00:00
314,AL151970, TD,13.2,-56.7,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-30 00:00:00
315,AL151970, TD,13.3,-57.6,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-30 06:00:00
316,AL151970, TD,13.5,-58.5,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-30 12:00:00
317,AL151970, TD,13.6,-59.1,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-30 18:00:00
318,AL151970, TD,13.7,-59.7,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-10-01 00:00:00
319,AL151970, TD,13.8,-60.2,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-10-01 06:00:00
320,AL151970, TD,14.0,-61.0,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-10-01 12:00:00
321,AL151970, TD,14.0,-61.6,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-10-01 18:00:00
322,AL151970, TD,14.0,-62.2,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-10-02 00:00:00
323,AL151970, TD,14.0,-62.8,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-10-02 06:00:00
324,AL151970, TD,14.0,-63.5,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-10-02 12:00:00
325,AL151970, TD,14.0,-64.2,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-10-02 18:00:00
326,AL151970, TD,14.0,-65.0,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-10-03 00:00:00
327,AL151970, TD,14.0,-65.8,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-10-03 06:00:00
328,AL151970, TD,14.0,-66.5,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-10-03 12:00:00
329,AL151970, TD,14.1,-67.1,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-10-03 18:00:00
330,AL151970, TD,14.2,-67.7,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-10-04 00:00:00
331,AL151970, TD,14.3,-68.2,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-10-04 06:00:00
332,AL151970, TD,14.5,-69.0,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-10-04 12:00:00
333,AL151970, TD,14.6,-69.0,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-10-04 18:00:00
334,AL151970, TD,14.7,-69.0,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-10-05 00:00:00
335,AL151970, TD,14.8,-69.0,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-10-05 06:00:00
336,AL151970, TD,15.0,-70.0,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-10-05 12:00:00
337,AL151970, TD,15.3,-70.2,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-10-05 18:00:00
