,ID,Date,Hour,Status,Latitude,Longitude,Max_Speed,Min_Pressure,Low_Rad_NE,Low_Rad_SE,Low_Rad_SW,Low_Rad_NW,Med_Rad_NE,Med_Rad_SE,Med_Rad_SW,Med_Rad_NW,High_Rad_NE,High_Rad_SE,High_Rad_SW,High_Rad_NW
291,AL041853,18530910, 0600, HU, 46.3N,  32.3W,100.0,,,,,,,,,,,,,
292,AL041853,18530910, 1200, HU, 47.0N,  30.0W,90.0,,,,,,,,,,,,,
293,AL041853,18530910, 1800, HU, 48.0N,  27.5W,90.0,,,,,,,,,,,,,
294,AL051853,18530921, 1200, TS, 20.0N,  95.0W,50.0,,,,,,,,,,,,,
295,AL061853,18530926, 0000, TS, 25.8N,  62.0W,50.0,,,,,,,,,,,,,
296,AL061853,18530926, 0600, TS, 27.4N,  62.5W,50.0,,,,,,,,,,,,,
297,AL061853,18530926, 1200, TS, 29.0N,  62.9W,50.0,,,,,,,,,,,,,
298,AL061853,18530926, 1800, TS, 30.6N,  63.2W,50.0,,,,,,,,,,,,,
299,AL061853,18530927, 0000, TS, 32.9N,  62.6W,60.0,,,,,,,,,,,,,
300,AL061853,18530927, 0600, TS, 34.8N,  61.3W,60.0,,,,,,,,,,,,,
301,AL061853,18530927, 1200, HU, 36.0N,  59.8W,70.0,,,,,,,,,,,,,
302,AL061853,18530927, 1800, HU, 36.7N,  58.4W,70.0,,,,,,,,,,,,,
303,AL061853,18530928, 0000, HU, 36.8N,  57.4W,70.0,,,,,,,,,,,,,
304,AL061853,18530928, 0600, HU, 36.3N,  56.7W,70.0,,,,,,,,,,,,,
305,AL061853,18530928, 1200, HU, 35.5N,  56.9W,70.0,,,,,,,,,,,,,
306,AL061853,18530928, 1800, HU, 35.5N,  57.0W,70.0,,,,,,,,,,,,,
307,AL061853,18530929, 0000, HU, 35.4N,  57.2W,70.0,,,,,,,,,,,,,
308,AL061853,18530929, 0600, HU, 35.3N,  57.4W,70.0,,,,,,,,,,,,,
309,AL061853,18530929, 1200, HU, 35.3N,  57.7W,70.0,,,,,,,,,,,,,
310,AL061853,18530929, 1800, HU, 35.4N,  57.9W,70.0,,,,,,,,,,,,,
311,AL061853,18530930, 0000, HU, 35.5N,  58.1W,70.0,,,,,,,,,,,,,
312,AL061853,18530930, 0600, HU, 35.5N,  58.2W,70.0,,,,,,,,,,,,,
313,AL061853,18530930, 1200, HU, 35.8N,  58.3W,70.0,,,,,,,,,,,,,
314,AL061853,18530930, 1800, HU, 36.3N,  58.0W,70.0,,,,,,,,,,,,,
315,AL061853,18531001, 0000, HU, 37.0N,  57.5W,70.0,,,,,,,,,,,,,
316,AL061853,18531001, 0600, HU, 38.0N,  56.8W,70.0,,,,,,,,,,,,,
317,AL071853,18530928, 1200, TS, 15.0N,  37.0W,50.0,,,,,,,,,,,,,
318,AL081853,18531019, 0000, HU, 27.5N,  78.5W,70.0,,,,,,,,,,,,,
319,AL081853,18531019, 0600, HU, 28.0N,  78.9W,70.0,,,,,,,,,,,,,
320,AL081853,18531019, 1200, HU, 28.5N,  79.3W,80.0,,,,,,,,,,,,,
321,AL081853,18531019, 1800, HU, 28.9N,  79.6W,80.0,,,,,,,,,,,,,
322,AL081853,18531020, 0000, HU, 29.3N,  79.9W,80.0,,,,,,,,,,,,,
323,AL081853,18531020, 0600, HU, 29.7N,  80.2W,80.0,,,,,,,,,,,,,
324,AL081853,18531020, 1200, HU, 30.0N,  80.5W,90.0,,,,,,,,,,,,,
325,AL081853,18531020, 1800, HU, 30.3N,  80.7W,90.0,,,,,,,,,,,,,
326,AL081853,18531021, 0000, HU, 30.6N,  80.9W,90.0,,,,,,,,,,,,,
327,AL081853,18531021, 0600, HU, 30.9N,  80.9W,90.0,,,,,,,,,,,,,
328,AL081853,18531021, 1200, HU, 31.3N,  80.6W,80.0,,,,,,,,,,,,,
329,AL081853,18531021, 1800, HU, 31.7N,  80.1W,80.0,,,,,,,,,,,,,
330,AL081853,18531022, 0000, HU, 32.1N,  79.4W,80.0,,,,,,,,,,,,,
331,AL081853,18531022, 0600, HU, 32.5N,  78.5W,80.0,,,,,,,,,,,,,
332,AL011854,18540625, 0000, TS, 26.0N,  92.5W,60.0,,,,,,,,,,,,,
333,AL011854,18540625, 0600, TS, 26.0N,  93.0W,60.0,,,,,,,,,,,,,
334,AL011854,18540625, 1200, HU, 26.0N,  93.5W,70.0,,,,,,,,,,,,,
335,AL011854,18540625, 1800, HU, 26.0N,  94.0W,70.0,,,,,,,,,,,,,
336,AL011854,18540626, 0000, HU, 26.0N,  94.7W,70.0,,,,,,,,,,,,,
337,AL011854,18540626, 0600, HU, 26.1N,  95.7W,70.0,,,,,,,,,,,,,
338,AL011854,18540626, 1200, HU, 26.2N,  97.0W,70.0,,,,,,,,,,,,,
339,AL011854,18540626, 1800, TS, 26.4N,  98.5W,50.0,,,,,,,,,,,,,
340,AL011854,18540627, 0000, TS, 26.8N, 100.0W,40.0,,,,,,,,,,,,,
341,AL011854,18540627, 0600, TS, 27.4N, 101.5W,40.0,,,,,,,,,,,,,
342,AL011854,18540627, 1200, TS, 28.0N, 103.0W,40.0,,,,,,,,,,,,,
343,AL021854,18540823, 1200, TS, 33.0N,  55.0W,60.0,,,,,,,,,,,,,
344,AL031854,18540907, 0000, HU, 26.4N,  76.6W,110.0,,,,,,,,,,,,,
345,AL031854,18540907, 0600, HU, 27.2N,  77.6W,110.0,,,,,,,,,,,,,
346,AL031854,18540907, 1200, HU, 28.0N,  78.6W,110.0,938.0,,,,,,,,,,,,
347,AL031854,18540907, 1800, HU, 28.8N,  79.6W,110.0,,,,,,,,,,,,,
348,AL031854,18540908, 0000, HU, 29.6N,  80.3W,110.0,,,,,,,,,,,,,
349,AL031854,18540908, 0600, HU, 30.4N,  80.6W,110.0,,,,,,,,,,,,,
350,AL031854,18540908, 1200, HU, 31.1N,  80.9W,100.0,,,,,,,,,,,,,
351,AL031854,18540908, 1800, HU, 31.6N,  81.1W,100.0,950.0,,,,,,,,,,,,
352,AL031854,18540908, 2000, HU, 31.7N,  81.1W,100.0,950.0,,,,,,,,,,,,
353,AL031854,18540909, 0000, HU, 32.0N,  81.3W,80.0,,,,,,,,,,,,,
354,AL031854,18540909, 0600, HU, 32.5N,  81.5W,70.0,,,,,,,,,,,,,
355,AL031854,18540909, 1200, TS, 33.2N,  81.5W,60.0,,,,,,,,,,,,,
356,AL031854,18540909, 1800, TS, 34.3N,  80.5W,50.0,,,,,,,,,,,,,
357,AL031854,18540910, 0000, TS, 35.5N,  78.1W,40.0,,,,,,,,,,,,,
358,AL031854,18540910, 0600, TS, 36.8N,  75.9W,40.0,,,,,,,,,,,,,
359,AL031854,18540910, 1200, TS, 37.8N,  74.0W,50.0,,,,,,,,,,,,,
360,AL031854,18540910, 1800, TS, 38.4N,  71.9W,60.0,,,,,,,,,,,,,
361,AL031854,18540911, 0000, HU, 38.8N,  69.5W,70.0,,,,,,,,,,,,,
362,AL031854,18540911, 0600, HU, 39.0N,  67.3W,80.0,,,,,,,,,,,,,
363,AL031854,18540911, 1200, HU, 39.4N,  65.0W,90.0,,,,,,,,,,,,,
364,AL031854,18540911, 1800, HU, 39.5N,  61.8W,90.0,,,,,,,,,,,,,
365,AL031854,18540912, 0000, HU, 39.8N,  58.3W,90.0,,,,,,,,,,,,,
366,AL031854,18540912, 0600, HU, 40.0N,  55.1W,90.0,,,,,,,,,,,,,
367,AL031854,18540912, 1200, HU, 40.0N,  52.0W,80.0,,,,,,,,,,,,,
368,AL031854,18540912, 1800, HU, 40.2N,  48.0W,80.0,,,,,,,,,,,,,
369,AL041854,18540918, 0000, HU, 28.2N,  93.6W,90.0,,,,,,,,,,,,,
370,AL041854,18540918, 0600, HU, 28.4N,  94.1W,90.0,,,,,,,,,,,,,
371,AL041854,18540918, 1200, HU, 28.6N,  94.6W,90.0,,,,,,,,,,,,,
372,AL041854,18540918, 1800, HU, 28.8N,  95.1W,90.0,,,,,,,,,,,,,
373,AL041854,18540918, 2100, HU, 28.9N,  95.3W,90.0,,,,,,,,,,,,,
374,AL041854,18540919, 0000, HU, 29.0N,  95.6W,80.0,,,,,,,,,,,,,
375,AL041854,18540919, 0600, HU, 29.2N,  96.1W,70.0,,,,,,,,,,,,,
376,AL041854,18540919, 1200, TS, 29.4N,  96.5W,60.0,,,,,,,,,,,,,
377,AL041854,18540919, 1800, TS, 29.7N,  96.6W,60.0,,,,,,,,,,,,,
378,AL041854,18540920, 0000, TS, 30.0N,  96.4W,50.0,,,,,,,,,,,,,
379,AL041854,18540920, 0600, TS, 30.3N,  96.0W,40.0,,,,,,,,,,,,,
380,AL051854,18541020, 0000, TS, 25.0N,  67.6W,50.0,,,,,,,,,,,,,
381,AL051854,18541020, 0600, TS, 25.8N,  67.6W,50.0,,,,,,,,,,,,,
382,AL051854,18541020, 1200, TS, 26.7N,  67.6W,50.0,,,,,,,,,,,,,
383,AL051854,18541020, 1800, TS, 27.6N,  67.5W,50.0,,,,,,,,,,,,,
384,AL051854,18541021, 0000, TS, 28.6N,  67.3W,60.0,,,,,,,,,,,,,
385,AL051854,18541021, 0600, TS, 29.5N,  67.0W,60.0,,,,,,,,,,,,,
386,AL051854,18541021, 1200, TS, 30.3N,  66.6W,60.0,,,,,,,,,,,,,
387,AL051854,18541021, 1800, TS, 31.5N,  65.6W,60.0,,,,,,,,,,,,,
388,AL051854,18541022, 0000, TS, 32.4N,  64.3W,60.0,,,,,,,,,,,,,
389,AL051854,18541022, 0600, TS, 33.0N,  62.8W,60.0,,,,,,,,,,,,,
390,AL051854,18541022, 1200, TS, 33.5N,  61.0W,50.0,,,,,,,,,,,,,
391,AL051854,18541022, 1800, TS, 34.2N,  58.7W,50.0,,,,,,,,,,,,,
392,AL011855,18550806, 1200, HU, 22.2N,  98.0W,90.0,,,,,,,,,,,,,
393,AL021855,18550810, 0000, HU, 44.0N,  42.0W,90.0,,,,,,,,,,,,,
394,AL021855,18550810, 0600, HU, 46.0N,  39.0W,90.0,,,,,,,,,,,,,
395,AL021855,18550810, 1200, HU, 48.0N,  36.0W,90.0,,,,,,,,,,,,,
396,AL021855,18550810, 1800, HU, 50.0N,  32.5W,90.0,,,,,,,,,,,,,
397,AL021855,18550811, 0000, HU, 52.0N,  29.0W,90.0,,,,,,,,,,,,,
398,AL021855,18550811, 0600, HU, 54.0N,  24.0W,90.0,,,,,,,,,,,,,
399,AL031855,18550811, 1200, HU, 12.5N,  83.0W,70.0,,,,,,,,,,,,,
400,AL041855,18550824, 0000, TS, 12.0N,  55.9W,50.0,,,,,,,,,,,,,
401,AL041855,18550824, 0600, TS, 12.0N,  57.1W,50.0,,,,,,,,,,,,,
402,AL041855,18550824, 1200, TS, 12.1N,  58.3W,50.0,,,,,,,,,,,,,
403,AL041855,18550824, 1800, TS, 12.3N,  59.5W,50.0,,,,,,,,,,,,,
404,AL041855,18550825, 0000, TS, 12.8N,  60.7W,60.0,,,,,,,,,,,,,
405,AL041855,18550825, 0600, TS, 13.5N,  61.9W,60.0,,,,,,,,,,,,,
406,AL041855,18550825, 1200, TS, 14.1N,  62.8W,60.0,,,,,,,,,,,,,
407,AL041855,18550825, 1800, TS, 14.8N,  63.7W,60.0,,,,,,,,,,,,,
408,AL041855,18550826, 0000, TS, 15.6N,  64.4W,60.0,,,,,,,,,,,,,
409,AL041855,18550826, 0600, TS, 16.4N,  65.4W,60.0,,,,,,,,,,,,,
410,AL041855,18550826, 1200, TS, 17.1N,  66.5W,60.0,,,,,,,,,,,,,
411,AL041855,18550826, 1800, TS, 17.7N,  67.9W,60.0,,,,,,,,,,,,,
412,AL041855,18550827, 0000, TS, 18.4N,  69.5W,50.0,997.0,,,,,,,,,,,,
413,AL041855,18550827, 0600, TS, 19.2N,  71.1W,50.0,,,,,,,,,,,,,
414,AL041855,18550827, 1200, TS, 19.5N,  72.3W,40.0,,,,,,,,,,,,,
415,AL041855,18550827, 1800, TS, 19.7N,  73.6W,40.0,,,,,,,,,,,,,
416,AL051855,18550915, 0000, HU, 26.7N,  89.1W,70.0,,,,,,,,,,,,,
417,AL051855,18550915, 0600, HU, 27.1N,  89.1W,80.0,,,,,,,,,,,,,
418,AL051855,18550915, 1200, HU, 27.5N,  89.3W,90.0,,,,,,,,,,,,,
419,AL051855,18550915, 1800, HU, 28.1N,  89.4W,100.0,,,,,,,,,,,,,
420,AL051855,18550916, 0000, HU, 28.8N,  89.5W,110.0,,,,,,,,,,,,,
421,AL051855,18550916, 0300, HU, 29.2N,  89.5W,110.0,,,,,,,,,,,,,
422,AL051855,18550916, 0600, HU, 29.6N,  89.5W,110.0,,,,,,,,,,,,,
423,AL051855,18550916, 1200, HU, 30.2N,  89.4W,100.0,,,,,,,,,,,,,
424,AL051855,18550916, 1800, HU, 31.0N,  89.1W,70.0,,,,,,,,,,,,,
425,AL051855,18550917, 0000, TS, 32.0N,  88.8W,50.0,,,,,,,,,,,,,
426,AL051855,18550917, 0600, TS, 33.0N,  88.3W,40.0,,,,,,,,,,,,,
427,AL011856,18560809, 0000, HU, 25.0N,  83.9W,70.0,,,,,,,,,,,,,
428,AL011856,18560809, 0600, HU, 25.7N,  85.1W,80.0,,,,,,,,,,,,,
429,AL011856,18560809, 1200, HU, 26.3N,  86.5W,90.0,,,,,,,,,,,,,
430,AL011856,18560809, 1800, HU, 27.0N,  87.8W,100.0,,,,,,,,,,,,,
431,AL011856,18560810, 0000, HU, 27.7N,  89.1W,110.0,,,,,,,,,,,,,
432,AL011856,18560810, 0600, HU, 28.2N,  89.8W,120.0,,,,,,,,,,,,,
433,AL011856,18560810, 1200, HU, 28.7N,  90.5W,130.0,,,,,,,,,,,,,
434,AL011856,18560810, 1800, HU, 29.2N,  91.1W,130.0,934.0,,,,,,,,,,,,
435,AL011856,18560811, 0000, HU, 29.7N,  91.6W,110.0,,,,,,,,,,,,,
436,AL011856,18560811, 0600, HU, 30.0N,  91.8W,80.0,,,,,,,,,,,,,
437,AL011856,18560811, 1200, TS, 30.3N,  91.9W,60.0,,,,,,,,,,,,,
438,AL011856,18560811, 1800, TS, 30.6N,  91.8W,50.0,,,,,,,,,,,,,
439,AL011856,18560812, 0000, TS, 30.9N,  91.6W,40.0,,,,,,,,,,,,,
440,AL011856,18560812, 0600, TS, 31.3N,  91.0W,40.0,,,,,,,,,,,,,
441,AL021856,18560813, 0000, HU, 12.1N,  56.1W,70.0,,,,,,,,,,,,,
442,AL021856,18560813, 0600, HU, 12.1N,  57.3W,70.0,,,,,,,,,,,,,
443,AL021856,18560813, 1200, HU, 12.1N,  58.5W,70.0,,,,,,,,,,,,,
444,AL021856,18560813, 1800, HU, 12.1N,  60.1W,70.0,,,,,,,,,,,,,
445,AL021856,18560814, 0000, HU, 12.1N,  61.8W,70.0,,,,,,,,,,,,,
446,AL021856,18560814, 0600, HU, 12.1N,  63.2W,70.0,,,,,,,,,,,,,
447,AL021856,18560814, 1200, HU, 12.1N,  64.5W,70.0,,,,,,,,,,,,,
448,AL021856,18560814, 1800, HU, 12.1N,  65.6W,70.0,,,,,,,,,,,,,
449,AL031856,18560819, 0000, TS, 32.5N,  75.5W,50.0,,,,,,,,,,,,,
450,AL031856,18560819, 0600, TS, 33.8N,  76.0W,50.0,,,,,,,,,,,,,
451,AL031856,18560819, 1100, TS, 34.8N,  76.4W,50.0,,,,,,,,,,,,,
452,AL031856,18560819, 1200, TS, 35.0N,  76.5W,50.0,,,,,,,,,,,,,
453,AL031856,18560819, 1800, TS, 36.0N,  76.3W,50.0,,,,,,,,,,,,,
454,AL031856,18560820, 0000, TS, 37.0N,  76.0W,50.0,,,,,,,,,,,,,
455,AL031856,18560820, 0600, TS, 38.0N,  75.3W,50.0,,,,,,,,,,,,,
456,AL031856,18560820, 1200, TS, 39.0N,  74.3W,50.0,,,,,,,,,,,,,
457,AL031856,18560820, 1800, TS, 39.8N,  73.0W,50.0,,,,,,,,,,,,,
458,AL031856,18560821, 0000, TS, 40.4N,  71.5W,50.0,,,,,,,,,,,,,
459,AL031856,18560821, 0600, TS, 40.8N,  69.5W,50.0,,,,,,,,,,,,,
460,AL031856,18560821, 1200, TS, 41.0N,  67.0W,50.0,,,,,,,,,,,,,
461,AL041856,18560821, 1200, TS, 23.0N,  82.5W,50.0,,,,,,,,,,,,,
462,AL051856,18560825, 0000, HU, 21.0N,  69.8W,70.0,,,,,,,,,,,,,
463,AL051856,18560825, 0600, HU, 21.0N,  70.8W,70.0,,,,,,,,,,,,,
464,AL051856,18560825, 1200, HU, 21.1N,  71.9W,70.0,,,,,,,,,,,,,
465,AL051856,18560825, 1800, HU, 21.2N,  72.8W,70.0,,,,,,,,,,,,,
466,AL051856,18560826, 0000, HU, 21.6N,  73.9W,70.0,,,,,,,,,,,,,
467,AL051856,18560826, 0600, HU, 21.7N,  74.8W,70.0,,,,,,,,,,,,,
468,AL051856,18560826, 1200, HU, 22.0N,  75.9W,80.0,,,,,,,,,,,,,
469,AL051856,18560826, 1800, HU, 22.2N,  76.6W,80.0,,,,,,,,,,,,,
470,AL051856,18560827, 0000, HU, 22.4N,  77.6W,80.0,,,,,,,,,,,,,
471,AL051856,18560827, 0600, HU, 22.6N,  78.6W,80.0,,,,,,,,,,,,,
472,AL051856,18560827, 1200, HU, 22.7N,  79.5W,90.0,,,,,,,,,,,,,
473,AL051856,18560827, 1800, HU, 22.7N,  80.6W,80.0,,,,,,,,,,,,,
474,AL051856,18560828, 0000, HU, 22.9N,  81.6W,80.0,,,,,,,,,,,,,
475,AL051856,18560828, 0600, HU, 23.0N,  82.9W,90.0,969.0,,,,,,,,,,,,
476,AL051856,18560828, 1200, HU, 23.2N,  84.0W,90.0,,,,,,,,,,,,,
477,AL051856,18560828, 1800, HU, 23.6N,  84.6W,90.0,,,,,,,,,,,,,
478,AL051856,18560829, 0000, HU, 23.9N,  85.1W,90.0,,,,,,,,,,,,,
479,AL051856,18560829, 0600, HU, 24.2N,  85.6W,90.0,,,,,,,,,,,,,
480,AL051856,18560829, 1200, HU, 24.7N,  86.4W,90.0,,,,,,,,,,,,,
481,AL051856,18560829, 1800, HU, 24.9N,  86.8W,90.0,,,,,,,,,,,,,
482,AL051856,18560830, 0000, HU, 25.2N,  87.1W,100.0,,,,,,,,,,,,,
483,AL051856,18560830, 0600, HU, 25.6N,  87.3W,100.0,,,,,,,,,,,,,
484,AL051856,18560830, 1200, HU, 26.2N,  87.4W,100.0,,,,,,,,,,,,,
485,AL051856,18560830, 1800, HU, 27.5N,  87.3W,100.0,,,,,,,,,,,,,
486,AL051856,18560831, 0000, HU, 28.9N,  86.6W,90.0,,,,,,,,,,,,,
487,AL051856,18560831, 0600, HU, 30.2N,  85.9W,90.0,,,,,,,,,,,,,
488,AL051856,18560831, 1200, HU, 31.1N,  84.8W,70.0,,,,,,,,,,,,,
489,AL051856,18560831, 1800, TS, 32.2N,  83.3W,60.0,,,,,,,,,,,,,
490,AL051856,18560901, 0000, TS, 33.0N,  81.6W,50.0,,,,,,,,,,,,,
491,AL051856,18560901, 0600, TS, 34.0N,  79.6W,50.0,,,,,,,,,,,,,
492,AL051856,18560901, 1200, TS, 34.7N,  77.9W,50.0,,,,,,,,,,,,,
493,AL051856,18560901, 1800, TS, 35.5N,  75.3W,50.0,,,,,,,,,,,,,
494,AL051856,18560902, 0000, TS, 36.3N,  72.8W,50.0,,,,,,,,,,,,,
495,AL051856,18560902, 0600, TS, 36.8N,  70.0W,50.0,,,,,,,,,,,,,
496,AL051856,18560902, 1200, TS, 37.2N,  67.3W,50.0,,,,,,,,,,,,,
497,AL051856,18560902, 1800, TS, 37.7N,  64.6W,50.0,,,,,,,,,,,,,
498,AL051856,18560903, 0000, TS, 38.2N,  61.8W,50.0,,,,,,,,,,,,,
499,AL051856,18560903, 0600, TS, 38.8N,  58.6W,50.0,,,,,,,,,,,,,
500,AL051856,18560903, 1200, TS, 39.0N,  56.0W,50.0,,,,,,,,,,,,,
501,AL051856,18560903, 1800, TS, 39.5N,  52.3W,50.0,,,,,,,,,,,,,
502,AL061856,18560918, 0000, TS, 32.0N,  48.8W,50.0,,,,,,,,,,,,,
503,AL061856,18560918, 0600, TS, 32.5N,  48.9W,50.0,,,,,,,,,,,,,
504,AL061856,18560918, 1200, TS, 32.9N,  49.0W,50.0,,,,,,,,,,,,,
505,AL061856,18560918, 1800, TS, 33.5N,  49.3W,50.0,,,,,,,,,,,,,
506,AL061856,18560919, 0000, TS, 34.5N,  49.8W,60.0,,,,,,,,,,,,,
507,AL061856,18560919, 0600, TS, 35.2N,  50.5W,60.0,,,,,,,,,,,,,
508,AL061856,18560919, 1200, HU, 35.6N,  51.0W,70.0,,,,,,,,,,,,,
509,AL061856,18560919, 1800, HU, 35.8N,  51.4W,70.0,,,,,,,,,,,,,
510,AL061856,18560920, 0000, HU, 36.0N,  51.7W,70.0,,,,,,,,,,,,,
511,AL061856,18560920, 0600, HU, 36.1N,  52.0W,70.0,,,,,,,,,,,,,
512,AL061856,18560920, 1200, HU, 36.2N,  52.3W,70.0,,,,,,,,,,,,,
513,AL061856,18560920, 1800, HU, 36.3N,  52.4W,70.0,,,,,,,,,,,,,
514,AL061856,18560921, 0000, TS, 36.4N,  52.5W,60.0,,,,,,,,,,,,,
515,AL061856,18560921, 0600, TS, 36.5N,  52.6W,60.0,,,,,,,,,,,,,
516,AL061856,18560921, 1200, TS, 36.5N,  52.7W,60.0,,,,,,,,,,,,,
517,AL061856,18560921, 1800, TS, 36.5N,  52.8W,60.0,,,,,,,,,,,,,
518,AL061856,18560922, 0000, TS, 36.5N,  52.9W,60.0,,,,,,,,,,,,,
519,AL061856,18560922, 0600, TS, 36.5N,  53.0W,60.0,,,,,,,,,,,,,
520,AL061856,18560922, 1200, TS, 36.5N,  53.0W,60.0,,,,,,,,,,,,,
521,AL061856,18560922, 1800, TS, 36.5N,  53.0W,60.0,,,,,,,,,,,,,
522,AL011857,18570630, 0000, TS, 34.0N,  74.5W,50.0,,,,,,,,,,,,,
523,AL011857,18570630, 0600, TS, 34.5N,  73.8W,50.0,,,,,,,,,,,,,
524,AL011857,18570630, 1200, TS, 35.0N,  72.6W,50.0,,,,,,,,,,,,,
525,AL011857,18570630, 1800, TS, 35.2N,  71.4W,50.0,,,,,,,,,,,,,
526,AL011857,18570701, 0000, TS, 35.4N,  70.1W,50.0,,,,,,,,,,,,,
527,AL011857,18570701, 0600, TS, 35.5N,  68.9W,50.0,,,,,,,,,,,,,
528,AL011857,18570701, 1200, TS, 35.8N,  67.6W,50.0,,,,,,,,,,,,,
529,AL011857,18570701, 1800, TS, 36.0N,  66.0W,50.0,,,,,,,,,,,,,
530,AL021857,18570906, 1800, TS, 26.5N,  73.0W,40.0,,,,,,,,,,,,,
531,AL021857,18570907, 0000, TS, 26.7N,  72.8W,40.0,,,,,,,,,,,,,
532,AL021857,18570907, 0600, TS, 26.9N,  72.6W,40.0,,,,,,,,,,,,,
533,AL021857,18570907, 1200, TS, 27.2N,  72.4W,50.0,,,,,,,,,,,,,
534,AL021857,18570907, 1800, TS, 27.5N,  72.3W,50.0,,,,,,,,,,,,,
535,AL021857,18570908, 0000, TS, 27.7N,  72.5W,50.0,,,,,,,,,,,,,
536,AL021857,18570908, 0600, TS, 27.9N,  72.7W,50.0,,,,,,,,,,,,,
537,AL021857,18570908, 1200, TS, 28.1N,  72.9W,60.0,,,,,,,,,,,,,
538,AL021857,18570908, 1800, TS, 28.3N,  73.0W,60.0,,,,,,,,,,,,,
539,AL021857,18570909, 0000, TS, 28.7N,  73.6W,60.0,,,,,,,,,,,,,
540,AL021857,18570909, 0600, HU, 29.1N,  74.2W,70.0,,,,,,,,,,,,,
541,AL021857,18570909, 1200, HU, 29.5N,  74.7W,70.0,,,,,,,,,,,,,
542,AL021857,18570909, 1800, HU, 29.9N,  75.3W,70.0,,,,,,,,,,,,,
543,AL021857,18570910, 0000, HU, 30.2N,  75.8W,70.0,,,,,,,,,,,,,
544,AL021857,18570910, 0600, HU, 30.5N,  76.2W,70.0,,,,,,,,,,,,,
545,AL021857,18570910, 1200, HU, 30.7N,  76.7W,80.0,,,,,,,,,,,,,
546,AL021857,18570910, 1800, HU, 31.0N,  77.1W,80.0,,,,,,,,,,,,,
547,AL021857,18570911, 0000, HU, 31.2N,  77.4W,90.0,,,,,,,,,,,,,
548,AL021857,18570911, 0600, HU, 31.5N,  77.7W,90.0,,,,,,,,,,,,,
549,AL021857,18570911, 1200, HU, 31.7N,  78.0W,90.0,,,,,,,,,,,,,
550,AL021857,18570911, 1800, HU, 32.1N,  78.2W,90.0,,,,,,,,,,,,,
551,AL021857,18570912, 0000, HU, 32.3N,  78.2W,90.0,,,,,,,,,,,,,
552,AL021857,18570912, 0600, HU, 32.5N,  78.3W,90.0,,,,,,,,,,,,,
553,AL021857,18570912, 1200, HU, 32.8N,  78.3W,90.0,,,,,,,,,,,,,
554,AL021857,18570912, 1800, HU, 33.3N,  78.3W,90.0,961.0,,,,,,,,,,,,
555,AL021857,18570913, 0000, HU, 33.9N,  78.0W,90.0,,,,,,,,,,,,,
556,AL021857,18570913, 0600, HU, 34.5N,  77.5W,80.0,,,,,,,,,,,,,
557,AL021857,18570913, 1200, HU, 34.9N,  77.1W,70.0,,,,,,,,,,,,,
558,AL021857,18570913, 1800, TS, 35.5N,  76.5W,60.0,,,,,,,,,,,,,
559,AL021857,18570914, 0000, TS, 36.0N,  76.2W,50.0,,,,,,,,,,,,,
560,AL021857,18570914, 0600, TS, 36.3N,  75.8W,50.0,,,,,,,,,,,,,
561,AL021857,18570914, 1200, TS, 36.5N,  74.9W,50.0,,,,,,,,,,,,,
562,AL021857,18570914, 1800, TS, 36.8N,  73.5W,60.0,,,,,,,,,,,,,
563,AL021857,18570915, 0000, TS, 37.6N,  71.8W,60.0,,,,,,,,,,,,,
564,AL021857,18570915, 0600, HU, 38.5N,  69.8W,70.0,,,,,,,,,,,,,
565,AL021857,18570915, 1200, HU, 39.4N,  67.6W,80.0,,,,,,,,,,,,,
566,AL021857,18570915, 1800, HU, 40.3N,  65.2W,80.0,,,,,,,,,,,,,
567,AL021857,18570916, 0000, HU, 41.2N,  61.7W,80.0,,,,,,,,,,,,,
568,AL021857,18570916, 0600, HU, 42.1N,  58.9W,80.0,,,,,,,,,,,,,
569,AL021857,18570916, 1200, HU, 43.0N,  56.0W,80.0,,,,,,,,,,,,,
570,AL021857,18570916, 1800, HU, 44.0N,  53.0W,80.0,,,,,,,,,,,,,
571,AL021857,18570917, 0000, HU, 45.0N,  50.0W,80.0,,,,,,,,,,,,,
572,AL021857,18570917, 0600, HU, 46.0N,  46.0W,70.0,,,,,,,,,,,,,
573,AL021857,18570917, 1200, TS, 47.0N,  42.0W,60.0,,,,,,,,,,,,,
574,AL021857,18570917, 1800, EX, 48.0N,  38.0W,50.0,,,,,,,,,,,,,
575,AL021857,18570918, 0000, EX, 49.0N,  34.0W,40.0,,,,,,,,,,,,,
576,AL021857,18570918, 0600, EX, 50.0N,  30.0W,40.0,,,,,,,,,,,,,
577,AL031857,18570922, 0000, HU, 32.5N,  73.5W,70.0,,,,,,,,,,,,,
578,AL031857,18570922, 0600, HU, 32.5N,  73.5W,70.0,,,,,,,,,,,,,
579,AL031857,18570922, 1200, HU, 32.5N,  73.5W,70.0,,,,,,,,,,,,,
580,AL031857,18570922, 1800, HU, 32.5N,  73.5W,70.0,,,,,,,,,,,,,
581,AL031857,18570923, 0000, HU, 32.5N,  73.5W,70.0,,,,,,,,,,,,,
582,AL031857,18570923, 0600, HU, 32.5N,  73.5W,70.0,,,,,,,,,,,,,
583,AL031857,18570923, 1200, HU, 32.5N,  73.5W,70.0,,,,,,,,,,,,,
584,AL031857,18570923, 1800, HU, 32.5N,  73.5W,70.0,,,,,,,,,,,,,
